ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
35,02,12,032,999,183.36865234375,119.81954086303709,124.222661336263,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.95
35,03,12,032,999,873.6331176757812,592.5741458129883,726.3681836809433,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.99
35,04,12,032,999,1059.0916748046875,725.0671502685547,899.7971934000652,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
35,05,12,032,999,1216.0224609375,863.500344696045,1103.4480987548832,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9273333333333333
35,06,12,032,999,1204.7279052734375,897.4064483642578,1071.0181559244788,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
35,07,12,032,999,1042.7012939453125,1063.2817889404296,1125.519490559896,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
35,08,12,032,999,511.6487731933594,595.1834234619141,782.4420959472657,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
35,09,12,032,999,676.1793823242188,471.95268076578776,464.5657409667969,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
35,10,12,032,999,474.0166931152344,424.47433243942265,431.4157431284587,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8041854826460085
35,11,12,032,999,144.56735229492188,199.67437776851656,343.22221997578947,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
35,12,12,032,999,0.0,195.07342528290218,303.93238830566406,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,1.0,0.8513412698412698
36,01,12,032,999,0.0,187.67516635894776,-40.372039794921875,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.0
36,02,12,032,999,419.0956726074219,141.27579420089722,183.79276657104492,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.94
36,03,12,032,999,1035.765625,787.916597290039,867.2291094462075,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,04,12,032,999,1437.38916015625,910.712767944336,1047.1126098632815,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,05,12,032,999,1472.53369140625,1140.667786254883,1270.453328450521,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9510238095238097
36,06,12,032,999,1233.2733154296875,1084.1249688720702,1239.6272603352868,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,07,12,032,999,1126.8037109375,1063.6648559570312,1233.1782379150395,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,08,12,032,999,891.6573486328125,887.501434020996,749.995273844401,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,09,12,032,999,621.3084716796875,566.078505974179,543.952217610677,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,10,12,032,999,451.13983154296875,462.483184912182,489.4627236031198,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9771504884004881
36,11,12,032,999,211.0545654296875,290.5132808116566,298.9489615156844,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
36,12,12,032,999,180.88156127929688,197.54417145775992,331.0214309692383,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.6767500000000003
37,01,12,032,999,0.0,202.12892227172853,-144.4600830078125,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.003333333333333333
37,02,12,032,999,87.36940002441406,198.1274524879456,390.2030029296875,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,03,12,032,999,1485.7021484375,967.8705413818359,1019.8712219238282,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.99
37,04,12,032,999,1314.5810546875,1103.137265625,1324.4926635742195,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,05,12,032,999,1714.178466796875,1356.9428118896485,1493.0147878011066,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,06,12,032,999,1576.216552734375,1163.1486932373048,1374.3781962076819,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,07,12,032,999,1160.080078125,1104.7676489257813,1322.078017171224,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,08,12,032,999,855.5006103515625,887.4597747802734,883.3003845214844,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,09,12,032,999,601.138916015625,611.7471654183523,606.8116353352866,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
37,10,12,032,999,478.5213317871094,466.1747859725954,497.04328233873514,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8421746586746586
